year,river,numSuitablePatches,numRejuvPatches,numPopPatches,numFertilePop,avgPatchAge,avgPopAge,populated,turned,turned_suitable,turned_unsuitable,sddEvents,lddEvents
73,5,53,14,33,25,24.849056603773583,15.181818181818182,1,7,3,4,5,7
73,6,52,11,23,19,28.576923076923077,21.0,1,5,0,5,3,3
73,7,50,10,34,26,28.58,18.147058823529413,1,3,0,3,5,4
73,8,50,15,37,30,22.42,18.37837837837838,1,5,3,2,3,6
73,9,51,11,26,18,32.64705882352941,22.5,1,5,2,3,3,10
73,10,48,9,27,22,31.895833333333332,23.40740740740741,1,3,2,1,1,3
73,11,58,10,32,23,29.586206896551722,17.40625,1,7,2,5,2,3
73,12,48,12,35,27,27.145833333333332,22.228571428571428,1,11,5,6,6,6
73,13,52,15,30,24,28.46153846153846,14.833333333333334,1,2,1,1,6,6
73,14,45,8,23,20,28.333333333333332,21.608695652173914,1,5,1,4,0,0
73,15,54,8,32,28,30.61111111111111,16.0625,1,2,0,2,1,7
73,16,52,16,41,30,25.53846153846154,16.29268292682927,1,1,0,1,2,11
73,17,38,7,26,22,31.157894736842106,15.23076923076923,1,3,3,0,4,5
73,18,48,12,14,13,30.0625,23.428571428571427,1,3,1,2,0,3
73,19,57,10,28,23,34.333333333333336,21.214285714285715,1,6,3,3,5,5
73,20,47,10,20,16,34.255319148936174,18.25,1,5,4,1,1,3
74,1,52,10,39,33,40.69230769230769,21.307692307692307,1,6,3,3,4,6
74,2,58,7,49,40,31.70689655172414,21.428571428571427,1,3,2,1,4,5
74,3,53,11,20,16,37.113207547169814,22.55,1,3,2,1,0,4
74,4,45,4,37,32,31.755555555555556,17.83783783783784,1,3,2,1,4,1
74,5,52,12,35,26,24.403846153846153,14.742857142857142,1,3,1,2,1,3
74,6,47,9,21,17,31.893617021276597,23.047619047619047,1,6,2,4,2,1
74,7,47,6,34,27,29.51063829787234,18.61764705882353,1,9,5,4,5,5
74,8,51,16,37,31,22.313725490196077,18.513513513513512,1,2,2,0,7,13
74,9,50,10,24,17,32.28,21.166666666666668,1,2,0,2,6,7
74,10,49,9,27,23,32.16326530612245,24.296296296296298,1,1,0,1,3,3
74,11,55,9,28,23,29.272727272727273,16.821428571428573,1,4,2,2,2,3
74,12,47,13,34,24,27.085106382978722,23.323529411764707,1,3,2,1,5,5
74,13,52,13,30,24,29.365384615384617,15.5,1,8,6,2,5,9
74,14,42,6,20,19,27.547619047619047,20.35,1,6,3,3,1,3
74,15,52,6,31,27,31.25,15.129032258064516,1,1,0,1,3,4
74,16,51,13,41,33,26.941176470588236,17.0,1,10,1,9,3,6
74,17,41,10,29,22,29.878048780487806,14.655172413793103,1,3,2,1,5,7
74,18,47,12,14,11,30.72340425531915,21.428571428571427,1,4,2,2,0,0
74,19,57,9,29,21,34.78947368421053,21.24137931034483,1,6,1,5,3,4
74,20,50,13,21,18,33.18,18.333333333333332,1,5,2,3,1,5
75,1,52,11,39,31,41.05769230769231,21.923076923076923,1,3,1,2,2,7
75,2,59,7,48,41,31.89830508474576,22.520833333333332,1,3,1,2,4,5
75,3,54,10,20,15,36.666666666666664,23.3,1,5,2,3,3,6
75,4,46,6,38,33,31.608695652173914,17.894736842105264,1,2,2,0,6,6
75,5,51,9,33,30,25.58823529411765,16.242424242424242,1,9,5,4,3,5
75,6,45,7,19,15,31.88888888888889,23.473684210526315,1,1,0,1,4,3
75,7,48,9,32,24,28.041666666666668,18.28125,1,5,2,3,2,3
75,8,53,14,41,29,22.471698113207548,17.5609756097561,1,5,3,2,6,8
75,9,48,9,24,18,33.604166666666664,20.791666666666668,1,3,2,1,3,5
75,10,48,9,28,21,32.9375,22.928571428571427,1,5,3,2,1,3
75,11,55,9,28,24,29.454545454545453,17.535714285714285,1,6,3,3,2,4
75,12,48,12,35,25,27.125,23.142857142857142,1,4,1,3,3,4
75,13,56,17,31,22,27.321428571428573,14.419354838709678,1,4,1,3,5,7
75,14,42,8,20,16,27.404761904761905,19.65,1,4,1,3,1,2
75,15,51,6,30,27,32.705882352941174,16.366666666666667,1,7,2,5,3,3
75,16,43,10,33,29,30.11627906976744,18.90909090909091,1,5,4,1,2,4
75,17,42,12,30,21,29.904761904761905,14.733333333333333,1,2,0,2,5,4
75,18,47,11,14,13,30.851063829787233,22.428571428571427,1,6,5,1,2,2
75,19,53,5,26,23,36.45283018867924,21.692307692307693,1,1,0,1,0,1
75,20,49,10,22,18,34.69387755102041,18.363636363636363,1,3,3,0,3,1
76,1,51,9,40,32,42.568627450980394,22.0,1,1,1,0,6,4
76,2,58,6,49,41,33.03448275862069,22.73469387755102,1,7,4,3,6,9
76,3,53,10,21,14,36.75471698113208,22.61904761904762,1,8,3,5,2,3
76,4,48,7,39,32,31.291666666666668,18.307692307692307,1,6,4,2,8,8
76,5,52,13,34,28,24.634615384615383,15.0,1,5,2,3,1,3
76,6,44,6,19,14,33.04545454545455,24.210526315789473,1,2,2,0,4,3
76,7,47,10,30,24,28.46808510638298,19.733333333333334,1,6,2,4,3,4
76,8,54,15,41,31,22.35185185185185,17.975609756097562,1,5,1,4,9,8
76,9,49,7,24,19,33.87755102040816,21.583333333333332,1,5,3,2,5,7
76,10,49,8,27,21,32.61224489795919,23.74074074074074,1,3,0,3,1,4
76,11,55,12,27,24,30.072727272727274,18.74074074074074,1,6,1,5,4,8
76,12,46,12,36,25,28.23913043478261,22.416666666666668,1,3,2,1,3,6
76,13,54,15,32,22,28.22222222222222,14.53125,1,4,2,2,2,1
76,14,40,8,19,16,27.475,17.842105263157894,1,4,2,2,0,2
76,15,48,7,28,25,32.229166666666664,17.714285714285715,1,4,4,0,5,3
76,16,46,13,33,27,28.76086956521739,19.303030303030305,1,2,1,1,6,6
76,17,40,11,28,20,31.65,15.714285714285714,1,3,3,0,3,5
76,18,51,14,16,12,28.784313725490197,20.625,1,4,2,2,1,0
76,19,52,5,26,25,37.07692307692308,22.653846153846153,1,4,2,2,1,3
76,20,52,12,22,20,33.69230769230769,19.272727272727273,1,3,2,1,1,6
77,1,52,9,40,35,42.75,22.875,1,4,1,3,4,6
77,2,59,9,49,40,32.08474576271186,22.183673469387756,1,6,5,1,7,12
77,3,51,11,20,16,37.19607843137255,24.45,1,3,1,2,0,1
77,4,50,9,40,32,30.12,17.75,1,7,2,5,2,2
77,5,51,14,32,29,25.470588235294116,16.3125,1,4,2,2,5,8
77,6,46,7,19,15,32.608695652173914,20.63157894736842,1,1,1,0,2,4
77,7,45,9,28,23,29.266666666666666,20.428571428571427,1,2,2,0,2,3
77,8,51,12,39,30,22.80392156862745,17.512820512820515,1,6,2,4,5,8
77,9,50,9,24,19,33.92,22.125,1,4,2,2,4,4
77,10,46,7,26,20,34.41304347826087,23.692307692307693,1,2,2,0,2,1
77,11,51,9,30,22,32.294117647058826,17.666666666666668,1,8,5,3,5,6
77,12,47,11,38,25,28.595744680851062,22.07894736842105,1,2,2,0,5,5
77,13,54,12,30,27,28.12962962962963,14.733333333333333,1,6,3,3,2,4
77,14,40,8,20,17,26.55,17.8,1,2,2,0,1,1
77,15,52,8,31,26,30.75,17.032258064516128,1,4,3,1,5,9
77,16,46,9,34,27,29.73913043478261,19.58823529411765,1,5,3,2,2,7
77,17,43,10,28,22,30.441860465116278,16.535714285714285,1,3,3,0,2,2
77,18,51,14,15,14,27.901960784313726,17.866666666666667,1,3,1,2,0,1
77,19,52,6,25,23,36.90384615384615,22.32,1,6,2,4,1,3
77,20,53,12,22,19,33.22641509433962,19.954545454545453,1,5,0,5,3,1
78,1,50,7,38,32,43.88,23.157894736842106,1,7,4,3,5,8
78,2,63,13,52,39,30.38095238095238,21.096153846153847,1,3,1,2,7,12
78,3,50,9,18,16,37.56,24.61111111111111,1,3,3,0,2,7
78,4,47,7,36,32,31.319148936170212,18.5,1,4,2,2,2,0
78,5,51,13,34,26,25.686274509803923,16.08823529411765,1,2,0,2,3,3
78,6,47,5,19,16,32.91489361702128,21.473684210526315,1,4,1,3,0,3
78,7,47,11,28,22,29.02127659574468,21.285714285714285,1,4,2,2,4,1
78,8,49,10,41,31,20.122448979591837,15.21951219512195,1,6,1,5,5,8
78,9,50,8,23,17,33.46,21.043478260869566,1,5,3,2,3,4
78,10,48,7,27,22,33.979166666666664,23.77777777777778,1,7,4,3,1,4
78,11,53,12,31,22,30.81132075471698,16.322580645161292,1,4,2,2,4,7
78,12,49,11,40,29,28.428571428571427,21.875,1,4,1,3,3,6
78,13,54,13,31,24,28.055555555555557,15.064516129032258,1,3,2,1,3,4
78,14,42,9,20,18,26.285714285714285,18.75,1,3,3,0,3,4
78,15,54,9,34,26,29.203703703703702,16.470588235294116,1,4,4,0,6,9
78,16,47,8,34,28,29.02127659574468,19.264705882352942,1,3,2,1,5,7
78,17,46,11,29,24,29.456521739130434,16.82758620689655,1,5,1,4,2,8
78,18,50,11,14,13,28.9,18.642857142857142,1,1,1,0,2,1
78,19,50,7,25,22,33.5,23.16,1,5,4,1,1,3
78,20,48,10,20,17,35.354166666666664,19.35,1,8,3,5,1,2
79,1,51,9,39,32,41.0,23.025641025641026,1,6,2,4,4,3
79,2,62,13,53,40,29.177419354838708,20.754716981132077,1,3,1,2,5,13
79,3,53,10,21,14,36.43396226415094,21.904761904761905,1,4,1,3,1,1
79,4,47,7,35,33,32.191489361702125,19.914285714285715,1,6,4,2,5,5
79,5,49,10,34,28,27.306122448979593,16.794117647058822,1,5,3,2,2,8
79,6,45,5,19,17,33.46666666666667,20.57894736842105,1,5,2,3,1,1
79,7,47,13,28,22,27.872340425531913,19.464285714285715,1,4,0,4,1,5
79,8,45,5,37,29,22.133333333333333,16.945945945945947,1,9,3,6,4,5
79,9,51,10,24,19,33.529411764705884,21.041666666666668,1,5,3,2,4,7
79,10,49,9,26,20,33.36734693877551,24.346153846153847,1,6,3,3,2,2
79,11,53,12,31,22,29.92452830188679,17.032258064516128,1,7,4,3,5,5
79,12,47,7,39,30,26.27659574468085,21.846153846153847,1,3,3,0,2,8
79,13,55,14,33,26,28.454545454545453,15.121212121212121,1,2,1,1,5,4
79,14,45,11,21,17,25.533333333333335,18.714285714285715,1,5,2,3,3,4
79,15,58,13,37,28,28.189655172413794,16.054054054054053,1,6,2,4,6,9
79,16,48,10,38,29,29.145833333333332,18.236842105263158,1,1,1,0,5,6
79,17,43,9,29,24,28.72093023255814,17.586206896551722,1,7,5,2,1,2
79,18,51,11,15,13,29.333333333333332,18.4,1,3,1,2,2,1
79,19,53,9,27,22,31.735849056603772,20.962962962962962,1,7,1,6,3,4
79,20,46,10,18,14,34.82608695652174,19.0,1,4,1,3,1,4
80,1,49,7,37,33,42.61224489795919,23.89189189189189,1,4,1,3,2,3
80,2,61,12,53,40,28.557377049180328,20.452830188679247,1,6,1,5,6,3
80,3,51,9,21,18,35.90196078431372,22.80952380952381,1,3,2,1,1,0
80,4,49,10,36,31,31.183673469387756,19.555555555555557,1,6,1,5,3,5
80,5,50,12,36,28,26.34,15.916666666666666,1,8,3,5,6,6
80,6,44,4,19,17,34.22727272727273,20.736842105263158,1,2,1,1,1,1
80,7,43,7,27,22,28.697674418604652,17.88888888888889,1,9,6,3,4,4
80,8,42,7,34,27,23.071428571428573,18.08823529411765,1,4,3,1,3,11
80,9,52,13,26,18,30.96153846153846,20.03846153846154,1,5,3,2,1,3
80,10,49,11,25,21,33.08163265306123,23.88,1,8,7,1,2,5
80,11,54,13,31,23,29.833333333333332,17.129032258064516,1,6,4,2,5,7
80,12,50,9,42,32,25.7,21.261904761904763,1,2,1,1,2,5
80,13,55,9,34,26,29.363636363636363,15.529411764705882,1,10,6,4,3,7
80,14,44,9,23,16,26.431818181818183,17.347826086956523,1,5,3,2,1,4
80,15,56,15,36,28,28.517857142857142,17.083333333333332,1,3,1,2,4,7
80,16,49,10,39,31,29.551020408163264,18.641025641025642,1,8,4,4,4,4
80,17,46,12,29,25,27.391304347826086,18.137931034482758,1,5,2,3,1,5
80,18,50,9,13,11,30.54,20.923076923076923,1,6,2,4,0,0
80,19,48,9,23,18,33.833333333333336,22.347826086956523,1,4,1,3,2,0
80,20,44,9,17,13,33.25,20.529411764705884,1,4,2,2,2,2
81,1,47,6,38,33,39.765957446808514,24.157894736842106,1,8,5,3,5,4
81,2,57,10,48,38,28.94736842105263,20.520833333333332,1,3,1,2,3,8
81,3,52,10,21,19,36.05769230769231,23.761904761904763,1,1,1,0,0,2
81,4,45,8,35,26,33.24444444444445,19.82857142857143,1,2,1,1,4,5
81,5,48,10,33,26,25.3125,16.90909090909091,1,1,0,1,0,5
81,6,44,5,18,16,34.25,20.61111111111111,1,0,0,0,0,1
81,7,46,12,29,24,22.23913043478261,17.482758620689655,1,3,0,3,4,3
81,8,44,9,35,25,22.40909090909091,17.8,1,6,0,6,1,2
81,9,53,13,25,21,30.92452830188679,21.0,1,5,3,2,5,7
81,10,55,15,28,20,29.345454545454544,22.142857142857142,1,3,2,1,4,4
81,11,56,15,32,23,29.035714285714285,16.84375,1,4,2,2,3,8
81,12,50,9,42,33,26.28,21.785714285714285,1,2,1,1,4,5
81,13,57,12,34,26,28.859649122807017,16.147058823529413,1,2,0,2,0,5
81,14,45,11,23,19,25.155555555555555,15.347826086956522,1,6,4,2,2,4
81,15,55,14,36,28,28.98181818181818,16.416666666666668,1,7,3,4,8,11
81,16,49,11,37,31,28.448979591836736,18.27027027027027,1,5,3,2,6,9
81,17,45,13,28,23,28.11111111111111,19.428571428571427,1,6,3,3,2,4
81,18,48,5,12,12,32.520833333333336,23.5,1,3,1,2,1,1
81,19,46,8,23,20,35.369565217391305,23.26086956521739,1,4,2,2,1,2
81,20,44,8,16,12,33.63636363636363,21.5,1,6,2,4,0,1
82,1,49,10,37,31,37.46938775510204,23.62162162162162,1,3,1,2,3,6
82,2,56,8,48,39,29.482142857142858,20.958333333333332,1,5,3,2,4,9
82,3,53,8,21,18,36.37735849056604,24.571428571428573,1,7,4,3,2,3
82,4,45,8,35,29,33.888888888888886,20.428571428571427,1,5,3,2,5,11
82,5,47,8,33,28,26.148936170212767,16.87878787878788,1,6,4,2,4,9
82,6,44,4,18,17,35.25,21.555555555555557,1,5,5,0,2,3
82,7,43,10,27,22,23.906976744186046,18.962962962962962,1,1,1,0,2,1
82,8,38,7,30,27,24.36842105263158,19.366666666666667,1,7,3,4,4,3
82,9,54,12,28,19,29.333333333333332,19.678571428571427,1,5,3,2,1,3
82,10,56,16,30,24,29.75,21.666666666666668,1,7,4,3,3,7
82,11,56,16,32,24,29.196428571428573,17.0,1,6,2,4,1,2
82,12,50,8,41,31,26.78,22.609756097560975,1,4,1,3,3,6
82,13,55,11,33,28,30.072727272727274,16.333333333333332,1,8,3,5,5,6
82,14,47,11,22,17,24.97872340425532,16.681818181818183,1,9,7,2,3,7
82,15,54,12,36,26,29.25925925925926,15.666666666666666,1,5,3,2,6,12
82,16,50,12,39,30,28.1,18.17948717948718,1,4,2,2,5,9
82,17,45,12,30,24,27.88888888888889,18.533333333333335,1,4,4,0,5,5
82,18,47,3,13,12,34.02127659574468,22.76923076923077,1,5,1,4,0,0
82,19,46,9,23,19,33.41304347826087,23.0,1,6,2,4,1,2
82,20,42,8,15,13,33.19047619047619,23.133333333333333,1,7,5,2,1,3
83,1,48,10,36,30,38.6875,24.63888888888889,1,4,0,4,5,4
83,2,57,7,49,39,28.842105263157894,20.306122448979593,1,6,2,4,2,3
83,3,54,11,22,17,35.074074074074076,21.772727272727273,1,6,3,3,2,4
83,4,46,10,37,26,30.58695652173913,19.91891891891892,1,2,1,1,5,2
83,5,49,10,32,25,25.46938775510204,17.53125,1,8,6,2,7,6
83,6,49,9,20,18,32.6530612244898,20.5,1,2,1,1,2,1
83,7,44,9,27,24,24.363636363636363,19.88888888888889,1,4,3,1,1,3
83,8,37,8,28,23,24.08108108108108,21.107142857142858,1,5,2,3,3,4
83,9,55,13,27,21,29.145454545454545,20.296296296296298,1,3,1,2,3,5
83,10,57,17,30,22,29.649122807017545,21.6,1,2,1,1,3,11
83,11,54,13,28,23,30.12962962962963,18.392857142857142,1,2,1,1,2,3
83,12,48,7,39,30,28.416666666666668,24.256410256410255,1,6,3,3,4,8
83,13,53,11,34,24,30.132075471698112,15.970588235294118,1,9,6,3,3,11
83,14,52,17,25,18,23.096153846153847,15.6,1,6,4,2,3,10
83,15,55,13,38,27,29.036363636363635,15.657894736842104,1,7,4,3,6,8
83,16,50,11,38,30,28.7,19.0,1,3,1,2,5,3
83,17,49,13,33,25,26.612244897959183,17.696969696969695,1,3,2,1,3,8
83,18,44,3,12,12,34.65909090909091,21.25,1,5,3,2,0,1
83,19,44,7,21,17,33.70454545454545,21.857142857142858,1,7,4,3,3,2
83,20,45,13,16,13,31.08888888888889,21.0,1,6,2,4,1,3
84,1,44,8,34,28,41.15909090909091,24.794117647058822,1,4,1,3,1,5
84,2,55,7,47,42,29.654545454545456,21.5531914893617,1,1,0,1,2,4
84,3,54,11,23,17,32.351851851851855,21.47826086956522,1,4,1,3,1,2
84,4,46,9,36,28,30.804347826086957,20.36111111111111,1,8,2,6,2,4
84,5,53,14,34,27,24.452830188679247,17.41176470588235,1,1,1,0,4,6
84,6,49,9,19,18,33.42857142857143,22.157894736842106,1,7,5,2,2,3
84,7,46,10,28,23,23.391304347826086,18.785714285714285,1,4,1,3,1,3
84,8,36,9,28,21,24.916666666666668,21.357142857142858,1,7,3,4,2,3
84,9,54,12,27,18,30.5,20.74074074074074,1,5,1,4,1,8
84,10,57,16,34,23,30.350877192982455,19.970588235294116,1,3,2,1,3,6
84,11,54,12,29,21,30.11111111111111,16.75862068965517,1,8,2,6,2,2
84,12,48,8,42,30,28.375,22.88095238095238,1,3,2,1,4,9
84,13,56,15,36,25,28.196428571428573,14.63888888888889,1,3,1,2,5,4
84,14,54,18,25,17,23.037037037037038,16.24,1,4,2,2,4,5
84,15,56,13,36,27,28.446428571428573,16.0,1,6,3,3,5,8
84,16,49,9,36,30,29.897959183673468,20.52777777777778,1,5,1,4,3,6
84,17,50,15,36,26,24.2,17.11111111111111,1,3,1,2,6,8
84,18,45,6,13,12,34.17777777777778,20.692307692307693,1,5,3,2,2,0
84,19,45,9,20,16,32.44444444444444,21.0,1,5,2,3,5,2
84,20,43,10,17,12,31.488372093023255,18.058823529411764,1,5,4,1,1,4
85,1,42,7,32,27,42.76190476190476,25.65625,1,3,3,0,3,6
85,2,54,6,47,41,30.666666666666668,21.93617021276596,1,5,3,2,3,6
85,3,52,11,21,18,33.03846153846154,22.0,1,7,3,4,4,5
85,4,42,8,31,24,31.261904761904763,20.451612903225808,1,4,3,1,5,5
85,5,54,13,37,29,25.0,16.945945945945947,1,8,4,4,8,7
85,6,52,12,20,17,31.884615384615383,21.85,1,4,1,3,0,3
85,7,44,9,28,24,25.113636363636363,19.607142857142858,1,2,1,1,2,2
85,8,35,9,26,22,23.142857142857142,19.46153846153846,1,3,2,1,2,5
85,9,51,10,26,19,30.392156862745097,19.846153846153847,1,5,0,5,0,0
85,10,58,15,36,26,30.67241379310345,19.666666666666668,1,5,4,1,6,9
85,11,50,9,28,21,31.58,17.535714285714285,1,3,1,2,2,3
85,12,49,8,43,32,28.551020408163264,23.093023255813954,1,7,3,4,7,9
85,13,55,15,36,27,29.418181818181818,15.38888888888889,1,5,3,2,6,10
85,14,54,18,25,19,23.59259259259259,13.56,1,5,2,3,6,4
85,15,56,14,38,29,29.089285714285715,16.05263157894737,1,0,0,0,7,9
85,16,46,9,33,27,31.41304347826087,21.606060606060606,1,6,2,4,3,2
85,17,49,11,36,27,25.142857142857142,17.444444444444443,1,2,1,1,2,6
85,18,46,9,15,13,33.41304347826087,19.066666666666666,1,3,1,2,1,1
85,19,44,10,21,16,32.45454545454545,20.904761904761905,1,5,2,3,1,6
85,20,46,13,18,13,30.23913043478261,17.88888888888889,1,2,1,1,2,3
86,1,45,9,34,27,40.91111111111111,25.029411764705884,1,1,0,1,3,4
86,2,55,8,47,40,29.927272727272726,21.659574468085108,1,10,5,5,6,8
86,3,51,12,22,17,31.666666666666668,17.818181818181817,1,4,0,4,3,2
86,4,44,10,36,27,30.681818181818183,18.63888888888889,1,0,0,0,4,6
86,5,54,13,36,26,24.555555555555557,16.13888888888889,1,2,0,2,4,7
86,6,50,11,20,17,33.18,21.3,1,3,2,1,1,3
86,7,44,4,29,24,26.068181818181817,19.862068965517242,1,3,2,1,1,1
86,8,36,9,27,22,23.22222222222222,19.51851851851852,1,8,7,1,3,14
86,9,46,6,22,20,33.04347826086956,22.227272727272727,1,3,0,3,0,0
86,10,61,13,38,27,29.65573770491803,18.763157894736842,1,3,0,3,7,9
86,11,49,6,28,22,33.06122448979592,18.392857142857142,1,2,0,2,2,2
86,12,48,10,44,32,27.791666666666668,22.59090909090909,1,6,3,3,5,11
86,13,56,13,35,23,29.464285714285715,16.0,1,2,0,2,3,6
86,14,53,16,28,21,23.566037735849058,13.071428571428571,1,7,4,3,8,11
86,15,56,13,40,29,30.089285714285715,16.025,1,3,1,2,4,2
86,16,44,8,31,25,32.52272727272727,22.548387096774192,1,6,4,2,5,2
86,17,49,11,36,29,25.693877551020407,17.694444444444443,1,2,2,0,4,3
86,18,45,7,14,12,35.08888888888889,20.928571428571427,1,5,4,1,1,2
86,19,43,11,24,18,31.72093023255814,19.333333333333332,1,7,2,5,3,6
86,20,46,13,18,14,31.17391304347826,18.72222222222222,1,2,2,0,3,3
87,1,44,4,35,28,42.72727272727273,25.17142857142857,1,4,3,1,3,7
87,2,55,10,46,38,30.454545454545453,22.82608695652174,1,4,2,2,4,9
87,3,47,9,21,18,33.276595744680854,19.285714285714285,1,6,3,3,5,3
87,4,44,9,35,29,31.681818181818183,17.485714285714284,1,3,2,1,3,6
87,5,52,13,37,29,22.96153846153846,16.56756756756757,1,2,0,2,5,9
87,6,51,13,21,17,33.05882352941177,21.238095238095237,1,5,2,3,0,2
87,7,45,6,29,27,24.622222222222224,18.0,1,9,2,7,1,2
87,8,42,16,31,21,20.5,17.451612903225808,1,6,2,4,4,4
87,9,43,3,19,17,35.97674418604651,26.210526315789473,1,6,3,3,0,2
87,10,58,11,38,28,28.017241379310345,19.36842105263158,1,7,2,5,2,11
87,11,47,4,27,21,35.148936170212764,19.703703703703702,1,6,3,3,5,4
87,12,48,11,41,32,27.979166666666668,22.170731707317074,1,6,1,5,3,6
87,13,54,13,34,24,31.166666666666668,16.823529411764707,1,5,3,2,4,7
87,14,54,15,29,21,23.24074074074074,12.620689655172415,1,5,3,2,8,5
87,15,55,11,40,33,30.490909090909092,15.575,1,6,4,2,7,4
87,16,46,10,33,25,31.217391304347824,21.454545454545453,1,1,0,1,4,6
87,17,51,10,37,30,25.686274509803923,18.10810810810811,1,5,3,2,7,6
87,18,48,10,15,13,33.708333333333336,20.533333333333335,1,2,1,1,1,3
87,19,40,10,22,16,30.425,20.954545454545453,1,8,4,4,2,5
87,20,48,13,18,15,30.875,19.61111111111111,1,4,2,2,2,2
88,1,46,7,37,29,41.47826086956522,24.45945945945946,1,2,2,0,4,7
88,2,55,11,47,37,30.21818181818182,22.02127659574468,1,5,3,2,6,12
88,3,47,9,21,17,33.59574468085106,20.095238095238095,1,5,1,4,1,2
88,4,45,8,35,27,30.977777777777778,17.142857142857142,1,6,2,4,2,3
88,5,50,11,39,30,23.86,16.28205128205128,1,6,1,5,5,10
88,6,50,10,18,15,33.68,22.88888888888889,1,6,3,3,1,5
88,7,40,6,25,23,24.5,18.92,1,6,5,1,1,4
88,8,40,13,29,23,21.9,18.96551724137931,1,7,4,3,6,11
88,9,43,3,20,16,34.48837209302326,24.4,1,2,0,2,0,2
88,10,55,9,34,25,28.054545454545455,18.88235294117647,1,2,2,0,6,4
88,11,47,7,29,21,32.97872340425532,19.310344827586206,1,3,2,1,4,7
88,12,44,10,36,28,28.568181818181817,22.833333333333332,1,7,2,5,3,6
88,13,55,13,33,25,31.0,17.272727272727273,1,7,3,4,3,4
88,14,55,14,29,21,23.2,13.0,1,5,4,1,5,8
88,15,57,11,40,30,29.894736842105264,16.275,1,5,2,3,6,5
88,16,45,7,33,25,32.84444444444444,22.242424242424242,1,6,4,2,4,4
88,17,52,9,38,29,25.692307692307693,18.263157894736842,1,7,4,3,5,1
88,18,48,10,16,13,34.395833333333336,20.0,1,5,4,1,2,2
88,19,40,11,20,14,29.45,22.15,1,3,2,1,3,6
88,20,48,9,19,16,31.791666666666668,19.57894736842105,1,2,1,1,1,2
89,1,48,9,39,29,40.75,24.076923076923077,1,7,4,3,3,8
89,2,56,12,47,36,30.125,20.574468085106382,1,4,2,2,6,6
89,3,44,7,20,17,34.25,21.85,1,5,3,2,1,0
89,4,43,8,35,31,24.88372093023256,16.257142857142856,1,6,3,3,5,4
89,5,46,5,35,27,25.47826086956522,17.257142857142856,1,4,1,3,4,7
89,6,50,13,21,15,33.56,19.0,1,6,5,1,1,3
89,7,44,9,27,24,23.25,18.555555555555557,1,3,0,3,1,3
89,8,41,15,31,20,21.75609756097561,18.096774193548388,1,4,2,2,3,5
89,9,41,3,20,17,34.146341463414636,25.35,1,4,2,2,1,4
89,10,57,10,34,27,28.07017543859649,17.147058823529413,1,2,2,0,1,5
89,11,48,8,29,19,33.145833333333336,19.896551724137932,1,10,4,6,3,6
89,12,41,7,33,27,29.75609756097561,21.181818181818183,1,3,3,0,1,6
89,13,54,9,31,25,31.59259259259259,17.870967741935484,1,7,3,4,5,7
89,14,58,14,31,24,22.75862068965517,13.064516129032258,1,6,2,4,8,8
89,15,56,8,41,32,30.142857142857142,16.70731707317073,1,5,1,4,2,3
89,16,47,10,32,25,31.404255319148938,22.46875,1,6,2,4,2,4
89,17,53,11,39,32,24.528301886792452,17.692307692307693,1,6,3,3,6,6
89,18,51,12,16,14,33.03921568627451,20.875,1,5,4,1,1,2
89,19,41,10,22,14,29.70731707317073,21.0,1,2,1,1,2,2
89,20,48,8,21,17,32.666666666666664,18.761904761904763,1,2,2,0,0,2
90,1,49,11,38,27,40.08163265306123,24.789473684210527,1,3,2,1,1,6
90,2,56,13,47,38,30.339285714285715,20.595744680851062,1,5,0,5,3,7
90,3,45,9,19,18,32.22222222222222,20.105263157894736,1,2,2,0,2,3
90,4,43,9,34,28,24.790697674418606,16.529411764705884,1,6,2,4,4,6
90,5,44,5,32,26,26.34090909090909,18.3125,1,3,0,3,2,4
90,6,54,12,22,17,32.03703703703704,19.0,1,4,1,3,3,2
90,7,41,8,26,23,24.609756097560975,19.076923076923077,1,6,5,1,3,4
90,8,41,15,30,23,21.365853658536587,17.866666666666667,1,3,2,1,3,7
90,9,41,5,19,15,33.21951219512195,25.0,1,4,1,3,1,0
90,10,59,10,33,29,28.11864406779661,15.909090909090908,1,5,3,2,4,5
90,11,46,9,26,19,30.891304347826086,17.46153846153846,1,5,3,2,1,5
90,12,44,9,34,28,28.727272727272727,19.0,1,4,3,1,3,6
90,13,53,11,33,23,31.18867924528302,16.363636363636363,1,8,2,6,3,5
90,14,56,14,32,24,23.839285714285715,12.9375,1,2,0,2,5,4
90,15,53,7,38,32,32.113207547169814,18.236842105263158,1,2,1,1,4,5
90,16,45,10,28,22,31.8,23.678571428571427,1,3,1,2,2,1
90,17,53,12,39,31,22.830188679245282,18.41025641025641,1,3,1,2,9,9
90,18,54,14,18,15,31.944444444444443,19.61111111111111,1,4,3,1,2,4
90,19,41,9,22,18,30.634146341463413,21.90909090909091,1,5,3,2,2,3
90,20,50,7,21,18,32.36,19.523809523809526,1,2,1,1,2,3
91,1,50,10,37,27,40.26,26.16216216216216,1,3,2,1,2,7
91,2,51,8,42,35,33.03921568627451,20.452380952380953,1,2,2,0,3,12
91,3,47,9,21,18,31.851063829787233,19.238095238095237,1,6,2,4,2,6
91,4,41,8,33,26,24.853658536585368,16.90909090909091,1,5,4,1,7,8
